id,alt,price,time,conven,comfort,meals,petfr,emipp,nonsig1,nonsig2,nonsig3,choice
7806,3,11.29436488,0.87466869,8.0,2.0,4.0,1.28021069,7.0,5.0,1.0,4.0,0.0
7807,1,7.79954162,6.0,3.13514029,4.0,6.31261953,0.0,2.0,4.0,1.0,5.0,0.0
7807,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
7807,3,10.65907768,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,1.0
7808,1,6.0,6.30627918,3.3445222,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7808,2,7.0,3.5,4.0,4.5,7.06115939,0.0,-0.05955936,3.87863684,3.0,2.0,1.0
7808,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7809,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,1.0
7809,2,7.0,3.5,4.0,4.95545981,6.0,-0.38095768,0.5,2.0,3.0,2.0,0.0
7809,3,11.0,3.0,6.65938637,2.0,4.0,3.0,7.0,4.23993062,1.0,4.0,0.0
7810,1,6.0,6.0,3.0,4.54571599,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7810,2,7.0,3.5,4.0,4.5,6.0,0.0,0.2102118,2.0,3.0,3.02077049,1.0
7810,3,11.0,3.0,8.34241866,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7811,1,6.0,6.0,3.0,5.0735032,7.0,0.0,3.94004118,4.0,1.0,5.0,0.0
7811,2,7.0,3.5,4.0,4.5,6.0,-0.36557166,0.5,2.0,3.0,1.40360752,1.0
7811,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.79024176,0.0
7812,1,6.0,6.0,3.0,4.0,7.0,0.0,1.91755121,4.35723739,1.0,5.0,0.0
7812,2,7.0,2.93821547,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
7812,3,11.0,3.0,8.0,3.75535712,4.0,2.47178639,7.0,5.0,1.0,4.0,0.0
7813,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,5.57054374,1.0,4.9929879,0.0
7813,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,1.59313523,1.0
7813,3,11.0,3.0,8.0,2.0,4.0,2.53397485,7.20040952,3.56636627,1.0,4.0,0.0
7814,1,6.0,5.46607963,3.0,4.0,7.0,0.0,2.0,2.90299297,1.0,5.07345041,0.0
7814,2,7.0,3.5,4.0,4.5,6.0,0.79802646,0.5,2.0,3.0,2.0,1.0
7814,3,11.0,2.25846331,6.71659296,0.22595321,4.0,1.39485289,7.0,5.0,1.0,4.0,0.0
7815,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,3.29347872,1.74543563,5.0,0.0
7815,2,7.0,3.5,4.44046888,4.5,6.0,0.0,0.5,2.0,2.14311311,2.0,0.0
7815,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,0.63013199,4.0,1.0
7816,1,6.0,6.60823513,3.0,4.30387976,7.0,0.76980283,1.7541216,4.0,1.0,6.12237104,0.0
7816,2,7.0,3.79145401,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
7816,3,11.0,3.53484837,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7817,1,6.0,6.0,3.0,4.0,7.49740216,0.79677034,2.0,4.0,1.0,5.0,1.0
7817,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
7817,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7818,1,6.0,6.0,3.0,4.0,7.5951524,1.66209175,2.0,4.0,1.0,5.0,0.0
7818,2,7.0,3.5,4.0,4.5,6.0,0.0,0.84159852,2.0,3.0,2.27363575,1.0
7818,3,11.0,2.88507455,8.0,2.0,5.63577971,3.55956626,7.0,5.0,1.0,4.0,0.0
7819,1,6.0,6.0,3.0,2.74435999,7.0,0.0,2.0,4.0,1.0,4.57391361,0.0
7819,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
7819,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7820,1,6.0,4.1468438,3.0,4.0,7.0,0.0,2.0,4.0,1.0,4.45298059,0.0
7820,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
7820,3,12.75477111,3.0,8.0,2.0,4.31198974,3.0,7.42369193,5.0,1.0,4.0,0.0
7821,1,6.0,6.0,3.0,4.0,7.0,0.0,2.46028154,4.0,1.93666053,5.0,1.0
7821,2,7.0,3.5,4.0,4.5,6.0,-0.86195115,0.5,2.0,3.0,1.89468332,0.0
7821,3,11.0,3.0,8.0,2.0,4.0,3.0,6.88290267,5.0,1.0,4.0,0.0
7822,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7822,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,2.19328729,2.0,1.0
7822,3,11.0,3.0,8.0,2.0,4.0,3.0,5.00566123,5.0,1.0,4.0,0.0
7823,1,6.0,6.0,3.0,2.55091887,7.0,0.0,2.0,3.80913628,1.0,5.0,0.0
7823,2,8.09861063,3.5,4.0,4.5,7.62359317,0.0,0.5,2.37850673,3.0,2.0,1.0
7823,3,11.0,3.0,8.23427433,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7824,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7824,2,7.0,3.5,4.0,4.5,6.98498891,0.0,0.5,2.0,3.0,2.0,1.0
7824,3,10.48547683,1.61919701,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7825,1,6.0,6.0,3.33446362,4.0,7.0,0.0,2.0,4.0,1.7270422,5.0,0.0
7825,2,7.0,3.5,4.0,4.5,6.0,0.18761338,0.5,2.0,3.89546082,2.01818433,1.0
7825,3,11.0,2.45680003,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7826,1,6.0,6.0,3.94928444,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7826,2,7.0,3.5,2.4893504,4.5,6.0,0.0,0.5,2.0,3.44353905,2.0,1.0
7826,3,11.0,3.0,8.0,2.0,4.0,3.0,7.38398526,5.0,0.41733163,4.0,0.0
7827,1,6.0,6.0,3.0,4.0,7.0,0.39051722,2.0,3.73584247,1.0,5.57470982,0.0
7827,2,7.0,2.98956054,4.0,4.5,6.0,0.0,-0.24275272,2.0,3.0,2.0,1.0
7827,3,10.31525096,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7828,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7828,2,6.71696716,3.5,4.0,5.75460633,6.0,0.0,0.5,2.0,3.0,2.0,0.0
7828,3,11.0,3.0,8.31292486,2.0,4.0,4.05582883,7.0,4.87147367,1.0,4.0,1.0
7829,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,6.13794495,0.0
7829,2,7.0,3.5,5.77248663,4.5,6.0,0.13545151,0.5,2.0,3.0,1.69508853,1.0
7829,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,4.90131956,2.91329895,4.0,0.0
7830,1,6.0,6.0,3.0,4.0,7.0,0.0,-0.22675736,2.49677365,1.0,5.0,1.0
7830,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
7830,3,11.0,3.17471874,8.0,2.0,4.0,3.0,7.0,5.0,2.7015279,4.0,0.0
7831,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7831,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
7831,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7832,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.47832027,0.0
7832,2,7.0,3.72233831,4.0,4.5,6.0,0.0,-0.07833175,2.53224776,3.0,2.0,1.0
7832,3,11.06691294,1.95213136,8.0,2.0,4.0,3.0,6.9689002,5.0,-0.01062327,4.0,0.0
7833,1,6.0,7.50762631,3.0,4.0,6.85199596,-0.88036895,2.0,4.0,1.0,5.0,0.0
7833,2,7.0,3.5,2.82968291,4.5,6.39179322,-0.64329582,0.5,2.04681608,3.0,2.0,1.0
7833,3,11.57127984,2.35067418,7.59868252,2.0,4.0,3.0,8.24356284,5.31733992,1.0,4.0,0.0
7834,1,6.0,6.0,3.0,5.98785109,7.0,0.0,2.0,4.0,2.37713941,5.0,0.0
7834,2,7.0,3.37361733,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
7834,3,11.0,3.0,8.0,0.08428876,4.0,2.61182651,7.0,5.0,1.0,4.0,0.0
7835,1,6.0,6.0,1.42012778,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7835,2,7.0,3.5,2.17849856,5.58382592,6.0,0.0,0.5,2.0,3.80728348,2.0,1.0
7835,3,7.77435234,3.0,8.0,2.0,4.0,3.0,7.0,5.76619241,1.0,4.0,0.0
7836,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,1.0
7836,2,7.0,4.01202293,4.0,4.5,6.0,-2.86091057,1.24675664,2.0,3.0,2.0,0.0
7836,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7837,1,6.0,6.0,3.0,4.0,8.21074841,1.22612649,2.87249506,4.0,1.0,4.38966018,1.0
7837,2,9.62547488,3.5,4.0,3.34076956,4.99822728,0.0,0.5,3.0790515,4.76507828,2.0,0.0
7837,3,11.0,3.0,8.0,2.22848474,4.0,3.0,6.74229455,6.86498269,1.0,5.79073876,0.0
7838,1,6.0,6.59639199,4.27983485,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7838,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
7838,3,11.0,3.0,8.0,2.0,4.0,3.82930197,6.67040156,5.0,1.0,4.0,0.0
7839,1,6.0,6.0,3.0,3.27140467,7.0,0.0,2.0,4.0,0.20559596,5.0,0.0
7839,2,7.0,4.65202574,4.0,4.5,7.23115469,-0.09688677,0.5,2.0,3.0,2.0,1.0
7839,3,10.4576269,3.0,8.0,2.0,4.0,3.0,7.0,4.01186901,1.0,4.0,0.0
7840,1,6.0,6.0,3.722487,4.0,7.0,0.86591432,2.0,4.0,0.53672566,5.0,0.0
7840,2,7.0,3.5,4.0,4.5,6.0,0.45671871,0.5,2.0,3.0,2.0,1.0
7840,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7841,1,6.0,6.0,3.0,4.0,7.0,0.0,3.31255143,2.61426258,1.0,5.0,0.0
7841,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.10772005,2.56923452,2.0,1.0
7841,3,10.89307099,3.0,8.0,2.0,4.0,3.0,6.39413585,5.0,1.0,4.0,0.0
7842,1,6.0,6.0,3.0,4.0,9.58200518,0.0,2.0,4.0,1.0,5.0,0.0
7842,2,6.99989727,3.93815872,3.37918613,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
7842,3,11.0,3.0,8.0,2.0,4.13686535,1.71564103,7.0,5.0,1.0,4.0,0.0
7843,1,6.0,6.0,3.0,4.0,7.0,0.0,0.32526576,3.66366277,1.0,5.0,0.0
7843,2,7.0,3.5,4.0,4.85233301,6.0,-0.87819912,0.5,2.0,3.0,2.0,0.0
7843,3,11.85876233,3.0,8.0,2.0,4.0,3.22770274,7.0,5.70431115,1.0,4.20179353,1.0
7844,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7844,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
7844,3,11.0,3.79688989,8.0,2.0,4.0,1.79276063,7.0,5.0,1.0,5.81282762,0.0
7845,1,5.41243068,6.0,3.0,4.0,6.61572272,0.0,2.0,4.0,1.0,5.0,0.0
7845,2,7.0,3.5,4.0,4.07592276,6.0,0.0,0.84065083,2.0,3.0,2.0,0.0
7845,3,11.0,2.78753885,8.0,2.0,6.50891251,3.0,5.40988353,4.95230799,1.0,5.1094574,1.0
7846,1,6.0,6.13403317,1.52463829,4.0,7.0,-2.38584387,2.0,4.0,1.0,5.0,0.0
7846,2,7.0,3.5,4.87538033,4.5,6.0,-0.46208206,0.5,2.0,3.0,2.0,1.0
7846,3,11.0,5.19443966,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7847,1,6.0,7.18260979,3.0,4.78921527,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7847,2,5.94494616,3.5,4.0,1.67327561,6.0,1.46603202,0.5,2.38121922,3.0,3.51510665,1.0
7847,3,11.58001735,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7848,1,6.0,6.0,3.09587242,4.0,7.0,0.0,2.0,4.0,1.07476255,5.0,0.0
7848,2,7.0,3.5,4.0,4.5,6.0,-0.19456057,0.5,2.0,3.0,2.0,1.0
7848,3,11.0,3.0,8.0,2.0,4.0,4.04308351,7.0,5.0,1.0,4.0,0.0
7849,1,6.0,5.76815141,2.33848538,4.0,7.0,0.0,2.0,4.0,2.17566989,5.0,0.0
7849,2,7.0,3.5,3.69019637,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
7849,3,10.47670566,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,1.0
7850,1,6.35225256,6.0,3.0,3.13506123,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7850,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
7850,3,11.0,3.0,8.0,3.22991969,4.0,3.0,6.26271065,5.5593023,1.0,4.52464257,1.0
7851,1,6.0,5.5770475,3.0,4.0,8.22621604,0.0,2.0,4.0,1.0,5.0,0.0
7851,2,7.0,3.5,4.0,4.49633385,6.0,0.0,0.48913029,2.0,3.0,2.0,1.0
7851,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.27642981,2.24801255,0.0
7852,1,6.0,6.0,3.0,3.00178669,6.46698818,0.0,2.0,4.0,1.0,5.0,0.0
7852,2,7.0,3.5,4.0,4.5,6.26621412,0.0,0.5,2.0,3.0,2.0,1.0
7852,3,11.0,3.0,8.0,2.0,5.44684351,3.0,7.0,5.0,1.0,4.0,0.0
7853,1,6.0,6.17936519,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7853,2,7.0,3.46213123,4.0,3.66737935,5.96732557,0.68958527,0.5,2.0,2.79733946,2.0,1.0
7853,3,11.0,3.0,8.0,2.0,4.0,2.21189863,7.0,5.0,1.0,1.5493493,0.0
7854,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7854,2,7.19453925,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
7854,3,11.0,3.65319797,8.0,2.7484197,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7855,1,6.0,6.0,3.0,5.08865652,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7855,2,8.56477559,3.5,4.0,4.3347465,6.0,0.0,-0.26408514,2.0,3.0,1.74998632,1.0
7855,3,11.0,3.0,8.0,2.0,4.0,5.03487209,7.0,5.0,1.0,4.0,0.0
7856,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7856,2,7.0,3.5,4.0,4.9880303,6.0,0.0,0.5,2.0,3.0,2.0,1.0
7856,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7857,1,6.0,5.59337589,3.0,4.0,7.0,0.51541583,3.63583919,4.0,1.0,5.0,0.0
7857,2,6.40946075,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
7857,3,11.0,3.0,9.29740925,2.0,4.0,3.0,6.91602519,5.0,1.0,4.0,1.0
7858,1,6.0,6.0,3.0,3.2721052,7.0,0.0,2.0,3.56385913,1.0,5.0,0.0
7858,2,7.0,2.4747546,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
7858,3,11.18366202,3.0,8.0,0.02467615,4.0,3.0,8.60092923,5.0,1.0,4.0,0.0
7859,1,6.0,5.74002626,3.0,4.0,7.0,-0.59681172,2.00352,4.0,1.0,5.0,0.0
7859,2,7.0,3.5,4.0,2.72755945,6.0,0.0,0.5,2.95164012,3.0,2.0,1.0
7859,3,11.0,3.0,8.0,2.0,4.0,3.0,7.23311191,5.0,1.0,4.0,0.0
7860,1,6.47209789,6.0,2.3525603,4.46380169,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7860,2,8.20578576,3.5,4.0,6.97002369,5.91321468,0.6104045,0.5,2.0,3.0,0.83414106,1.0
7860,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7861,1,6.0,6.0,3.0,4.0,7.85613138,0.0,2.29344887,4.0,1.0,5.0,0.0
7861,2,7.0,3.5,5.54888692,4.5,6.0,0.0,1.21438874,2.0,3.0,2.0,1.0
7861,3,11.0,3.0,8.0,2.0,3.02400836,3.0,5.50090169,5.82636591,1.0,4.0,0.0
7862,1,6.0,6.0,3.0,3.51029723,7.0,0.95417322,2.0,3.31090399,1.0,5.0,1.0
7862,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.17910245,2.0,0.0
7862,3,11.0,3.0,8.0,2.0,2.21495466,3.0,7.0,4.98216014,1.0,4.0,0.0
7863,1,7.05710529,6.0,3.0,4.0,7.0,0.0,1.30174335,4.0,1.0,5.0,0.0
7863,2,7.0,2.63204945,4.0,4.5,6.0,-0.45012191,0.1833793,2.0,3.0,2.0,1.0
7863,3,9.87325836,4.26037626,8.60968723,3.10015814,4.70400701,3.0,5.6662682,5.0,1.0,3.83406408,0.0
7864,1,6.0,7.34868379,3.0,4.6140145,6.12200115,0.0,2.0,4.0,1.0,5.0,0.0
7864,2,9.01833759,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
7864,3,11.0,3.0,8.0,2.67899525,4.0,3.57262133,7.17209976,5.0,1.0,4.0,1.0
7865,1,6.0,6.0,3.0,5.88162593,7.0,0.0,1.8370263,4.0,1.0,5.0,0.0
7865,2,7.0,3.5,4.0,4.5,6.54637035,0.0,0.5,2.0,3.0,2.0,1.0
7865,3,11.54725962,3.0,8.0,2.0,3.97391246,3.0,7.0,5.0,1.0,4.0,0.0
7866,1,6.0,5.93021,3.0,4.0,7.0,1.28015095,2.0,4.0,1.0,5.0,0.0
7866,2,7.0,3.5,4.0,4.5,6.0,0.0,-0.85922178,2.0,3.0,2.0,1.0
7866,3,11.0,3.0,6.99388736,2.0,4.0,3.0,9.11644459,5.0,1.0,4.0,0.0
7867,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7867,2,7.0,3.5,4.0,4.5,3.07169315,0.0,0.5,2.0,3.1716035,-0.22043688,0.0
7867,3,11.0,3.0,8.0,2.0,4.0,3.51432031,7.0,5.0,1.0,4.0,1.0
7868,1,6.98134231,5.82202394,3.0,4.55987928,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7868,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,0.79254525,0.0
7868,3,11.0,3.0,8.0,3.03325873,4.0,3.0,7.0,5.0,1.0,4.0,1.0
7869,1,6.0,6.0,4.48300414,4.0,7.0,0.0,2.0,4.0,1.02641942,5.0,0.0
7869,2,6.11930578,2.73647892,4.0,4.5,6.71581733,0.0,0.5,2.0,3.0,2.0,1.0
7869,3,11.0,3.0,8.0,3.54562643,4.0,2.91501616,7.0,5.0,1.0,4.0,0.0
7870,1,6.0,6.0,3.0,4.0,7.0,0.0,3.99519537,4.0,1.0,5.0,0.0
7870,2,7.0,3.5,4.0,3.53448424,6.0,0.0,0.5,2.0,3.0,2.0,1.0
7870,3,11.0,3.0,8.0,2.0,4.0,1.75620791,7.0,5.0,1.0,4.0,0.0
7871,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7871,2,7.0,3.5,4.0,4.5,6.0,0.0,0.78915293,3.2281656,3.0,1.78943442,1.0
7871,3,11.0,3.0,8.22100806,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7872,1,6.0,6.0,3.0,4.0548356,7.0,0.0,2.0,4.0,1.0,4.64897072,0.0
7872,2,7.0,3.5,5.72202336,4.5,6.10020661,0.0,0.5,2.0,3.0,2.0,1.0
7872,3,11.0,3.0,8.0,2.0,4.0,3.0,6.46235728,5.0,1.0,4.0,0.0
7873,1,6.88684387,6.0,3.0,4.0,7.0,0.0,2.0,4.0,0.6861249,5.0,0.0
7873,2,7.09485839,3.5,4.0,3.83286373,6.0,0.0,-0.40776001,2.0,3.0,2.0,1.0
7873,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7874,1,6.0,6.44099608,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7874,2,7.0,2.90696093,4.0,4.5,6.0,0.0,-0.83528648,2.0,3.0,2.0,1.0
7874,3,11.0,3.0,7.8791432,2.0,3.95287579,4.35629251,7.0,5.0,1.0,4.0,0.0
7875,1,6.0,6.0,3.0,4.0,7.77526925,0.0,2.0,4.0,1.0,5.0,0.0
7875,2,5.32760614,3.5,4.45583552,4.5,6.0,0.0,0.5,1.37663465,3.40096241,2.0,1.0
7875,3,11.0,3.0,9.0041767,2.0,5.36676098,3.0,6.95189679,5.0,1.0,4.0,0.0
7876,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7876,2,7.0,3.5,4.10372789,4.5,6.0,0.0,-0.27258638,2.0,3.0,2.0,1.0
7876,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7877,1,6.0,6.0,3.0,2.11124573,7.0,-0.71879313,2.0,4.0,1.55704776,5.0,0.0
7877,2,7.0,3.5,4.18823894,4.5,6.0,-0.00063398,0.5,2.0,2.78237503,2.0,1.0
7877,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7878,1,6.0,6.0,3.0,4.19276805,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7878,2,7.0,3.27922112,4.0,4.5,4.95104938,0.0,-0.49428475,2.0,3.0,2.0,1.0
7878,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7879,1,5.45604714,6.0,3.0,4.0,6.63434482,-0.10337881,1.34850703,4.0,1.0,5.0,0.0
7879,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
7879,3,11.0,3.0,8.0,2.0,4.0,3.0,4.93854443,3.06523262,1.0,4.0,1.0
7880,1,6.0,6.0,3.0,4.0,7.0,0.0,3.17777226,4.0,1.0,4.57492446,0.0
7880,2,7.0,3.5,4.0,2.98931923,6.0,0.0,0.5,2.0,3.0,2.0,1.0
7880,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7881,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,5.11284927,0.91210732,5.0,0.0
7881,2,7.0,3.64685038,3.48295843,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
7881,3,11.0,3.0,8.0,2.0,4.75891535,3.0,7.0,5.0,1.0,4.55437794,0.0
7882,1,6.0,6.0,1.88839438,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7882,2,7.0,3.5,4.0,4.5,6.12540371,0.0,0.5,2.0,3.0,2.0,1.0
7882,3,11.0,3.0,6.02366806,2.0,4.0,2.04453936,5.59565986,5.0,1.0,4.0,0.0
7883,1,6.0,6.0,3.56279421,4.0,7.0,-0.33650203,2.0,4.0,1.0,5.0,0.0
7883,2,6.85151562,3.5,4.0,4.5,7.65072637,0.0,0.5,2.0,3.26675037,2.0,1.0
7883,3,11.0,3.0,8.0,1.56826582,4.73042034,3.0,7.0,5.0,1.0,3.77482137,0.0
7884,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7884,2,7.0,3.5,4.0,4.5,6.62822721,0.0,1.92325143,2.0,3.0,2.0,1.0
7884,3,11.0,3.0,8.0,1.83308941,5.69510256,3.0,7.89401278,5.0,1.0,4.0,0.0
7885,1,6.06862026,5.17932877,3.0,4.0,5.88436023,0.01586861,2.0,5.34701783,1.0,5.0,0.0
7885,2,7.0,4.86792811,4.0,3.4793002,6.0,0.0,0.5,1.09267134,4.47174165,2.0,1.0
7885,3,11.0,3.0,8.0,2.0,4.32460016,3.0,7.0,4.78647579,1.0,1.64000695,0.0
7886,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7886,2,7.0,3.5,5.17510449,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
7886,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.6150126,4.0,1.0
7887,1,6.0,6.0,3.0,4.0,4.34578734,0.0,2.0,4.0,1.0,4.79361467,0.0
7887,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,1.0
7887,3,11.0,3.0,8.0,2.0,4.0,3.0,7.0,5.0,1.0,4.0,0.0
7888,1,6.0,6.0,3.0,4.46394901,7.0,0.0,2.0,3.20484628,1.0,5.30955354,0.0
7888,2,7.0,3.5,4.0,2.67074317,6.0,0.53117849,0.5,2.0,3.0,2.0,0.0
7888,3,11.0,3.93769669,8.0,2.0,4.0,3.0,7.16159437,5.0,1.0,4.0,1.0
7889,1,6.0,6.0,3.0,4.0,6.88575606,0.0,2.0,4.0,1.0,5.0,0.0
7889,2,7.0,3.5,4.0,4.5,6.0,0.0,0.5,2.0,4.32527484,0.215295,1.0
7889,3,11.02594518,3.0,8.0,2.0,2.75847764,3.0,7.0,5.0,1.0,4.0,0.0
7890,1,6.0,6.0,3.0,4.0,7.0,0.53118853,2.0,4.0,1.0,5.0,0.0
7890,2,7.0,2.74018389,3.63951371,4.5,6.0,0.0,-1.15962101,2.0,1.31776732,2.0,1.0
7890,3,11.0,3.0,7.5221485,2.0,4.0,3.0,7.0,5.0,1.84516671,4.0,0.0
7891,1,6.0,6.0,3.0,4.0,7.0,0.0,2.54677871,4.0,0.90166692,3.5020328,0.0
7891,2,7.0,3.5,3.48368845,4.5,6.0,0.0,0.5,2.0,3.1479483,1.90212249,1.0
7891,3,10.81891521,3.0,8.0,3.00330568,4.0,3.0,7.0,5.0,2.05267272,4.0,0.0
7892,1,6.0,6.0,3.0,4.0,7.0,0.0,2.0,4.0,1.0,4.97910124,0.0
7892,2,7.0,3.5,3.94149401,4.5,6.0,0.67980871,0.5,2.0,3.0,2.0,1.0
7892,3,11.0,3.0,8.0,2.0,4.0,3.57524342,7.0,5.0,1.0,4.0,0.0
7893,1,6.0,7.10513253,3.0,4.0,7.0,0.0,2.0,4.0,1.0,5.0,0.0
7893,2,7.0,3.5,4.0,4.5,6.0,-0.37172634,0.5,1.41003542,3.0,2.0,1.0
7893,3,11.0,3.0,8.0,2.0,4.0,4.23504692,7.0,5.0,1.0,4.0,0.0
7894,1,6.0,6.0,3.0,4.0,8.8911121,0.0,0.88119363,4.83602918,1.0,5.0,0.0
7894,2,6.93289131,3.5,4.0,4.5,6.0,0.0,0.5,2.0,3.0,2.0,0.0
