,idx.chid,idx.alt,choice,cost,risk,weight,seats,noise,crowdness,convloc,clientele,african,lifeExp,dwage,iwage,educ,fatalism,gender,age,haveChildren,swim,idx.id
6295,2297,WaterTaxi,FALSE,121.440155,2.55127,1.4678842,0.6,0.6,0.8,0.8,0.8,no,42,47.3864365,47.3864365,high,2,female,33,no,yes,9160403
6296,2305,Ferry,FALSE,48.39164,4.431152,0.3863821,0.8,0.6,0.4,0.4,0.8,yes,32,0,27.8349838,high,1,female,48,yes,yes,9160501
6297,2305,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,32,0,27.8349838,high,0,female,48,yes,yes,9160501
6298,2305,Hovercraft,FALSE,52.989658,3.881836,0.3863821,1,0.8,1,0.8,0.8,yes,32,0,27.8349838,high,1,female,48,yes,yes,9160501
6299,2305,WaterTaxi,TRUE,56.237076,2.55127,0.3863821,0.8,0.8,0.8,1,1,yes,32,0,27.8349838,high,1,female,48,yes,yes,9160501
6300,2306,Ferry,FALSE,48.39164,4.431152,0.3863821,0.8,0.6,0.4,0.4,0.8,yes,32,0,27.8349838,high,1,female,48,yes,yes,9160501
6301,2306,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,32,0,27.8349838,high,0,female,48,yes,yes,9160501
6302,2306,Hovercraft,FALSE,52.989658,3.881836,0.3863821,1,0.8,1,0.8,0.8,yes,32,0,27.8349838,high,1,female,48,yes,yes,9160501
6303,2306,WaterTaxi,TRUE,56.237076,2.55127,0.3863821,0.8,0.8,0.8,1,1,yes,32,0,27.8349838,high,1,female,48,yes,yes,9160501
6304,2307,Ferry,FALSE,50.203697,4.431152,0.3863821,0.6,0.4,0.6,0.4,0.8,yes,51,28.1705627,28.1705627,high,1,male,29,no,yes,9160502
6305,2307,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,51,28.1705627,28.1705627,high,0,male,29,no,yes,9160502
6306,2307,Hovercraft,FALSE,78.201485,3.881836,0.3863821,1,0.8,0.8,0.8,1,yes,51,28.1705627,28.1705627,high,1,male,29,no,yes,9160502
6307,2307,WaterTaxi,TRUE,81.488052,2.55127,0.3863821,0.8,0.8,1,1,1,yes,51,28.1705627,28.1705627,high,1,male,29,no,yes,9160502
6308,2308,Ferry,FALSE,50.203697,4.431152,0.3863821,0.6,0.4,0.6,0.4,0.8,yes,51,28.1705627,28.1705627,high,1,male,29,no,yes,9160502
6309,2308,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,51,28.1705627,28.1705627,high,0,male,29,no,yes,9160502
6310,2308,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,yes,51,28.1705627,28.1705627,high,0,male,29,no,yes,9160502
6311,2308,WaterTaxi,TRUE,81.488052,2.55127,0.3863821,0.8,0.8,1,1,1,yes,51,28.1705627,28.1705627,high,1,male,29,no,yes,9160502
6312,2309,Ferry,FALSE,137.71907,4.431152,0.3863821,0.6,0.4,0.4,0.2,0.8,yes,39,80.5390396,80.5390396,high,1,male,41,yes,yes,9160503
6313,2309,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,39,80.5390396,80.5390396,high,0,male,41,yes,yes,9160503
6314,2309,Hovercraft,FALSE,107.331696,3.881836,0.3863821,1,0.8,0.8,0.6,0.8,yes,39,80.5390396,80.5390396,high,1,male,41,yes,yes,9160503
6315,2309,WaterTaxi,TRUE,116.727913,2.55127,0.3863821,0.6,0.8,0.8,1,1,yes,39,80.5390396,80.5390396,high,1,male,41,yes,yes,9160503
6316,2310,Ferry,FALSE,137.71907,4.431152,0.3863821,0.6,0.4,0.4,0.2,0.8,yes,39,80.5390396,80.5390396,high,1,male,41,yes,yes,9160503
6317,2310,Helicopter,FALSE,155.601425,18.408203,0.3863821,0.8,1,0.8,0.8,0.8,yes,39,80.5390396,80.5390396,high,1,male,41,yes,yes,9160503
6318,2310,Hovercraft,FALSE,142.205093,3.881836,0.3863821,1,0.8,0.8,0.6,0.8,yes,39,80.5390396,80.5390396,high,1,male,41,yes,yes,9160503
6319,2310,WaterTaxi,TRUE,116.727913,2.55127,0.3863821,0.6,0.8,0.8,1,1,yes,39,80.5390396,80.5390396,high,1,male,41,yes,yes,9160503
6320,2311,Ferry,FALSE,137.71907,4.431152,0.3863821,0.6,0.4,0.4,0.2,0.8,yes,39,80.5390396,80.5390396,high,1,male,41,yes,yes,9160503
6321,2311,Helicopter,FALSE,155.601425,18.408203,0.3863821,0.8,1,0.8,0.8,0.8,yes,39,80.5390396,80.5390396,high,1,male,41,yes,yes,9160503
6322,2311,Hovercraft,FALSE,107.331696,3.881836,0.3863821,1,0.8,0.8,0.6,0.8,yes,39,80.5390396,80.5390396,high,1,male,41,yes,yes,9160503
6323,2311,WaterTaxi,TRUE,116.727913,2.55127,0.3863821,0.6,0.8,0.8,1,1,yes,39,80.5390396,80.5390396,high,1,male,41,yes,yes,9160503
6324,2312,Ferry,FALSE,137.71907,4.431152,0.3863821,0.6,0.4,0.4,0.2,0.8,yes,39,80.5390396,80.5390396,high,1,male,41,yes,yes,9160503
6325,2312,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,39,80.5390396,80.5390396,high,0,male,41,yes,yes,9160503
6326,2312,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,yes,39,80.5390396,80.5390396,high,0,male,41,yes,yes,9160503
6327,2312,WaterTaxi,TRUE,116.727913,2.55127,0.3863821,0.6,0.8,0.8,1,1,yes,39,80.5390396,80.5390396,high,1,male,41,yes,yes,9160503
6328,2313,Ferry,FALSE,47.009457,4.431152,0.3863821,0.6,0.4,0.2,0.4,0.8,no,55,25.2859859,25.2859859,high,1,female,30,no,yes,9160504
6329,2313,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,55,25.2859859,25.2859859,high,0,female,30,no,yes,9160504
6330,2313,Hovercraft,FALSE,109.123077,3.881836,0.3863821,1,0.8,0.8,0.8,0.8,no,55,25.2859859,25.2859859,high,1,female,30,no,yes,9160504
6331,2313,WaterTaxi,TRUE,112.073105,2.55127,0.3863821,0.8,0.8,0.8,1,1,no,55,25.2859859,25.2859859,high,1,female,30,no,yes,9160504
6332,2314,Ferry,FALSE,47.009457,4.431152,0.3863821,0.6,0.4,0.2,0.4,0.8,no,55,25.2859859,25.2859859,high,1,female,30,no,yes,9160504
6333,2314,Helicopter,FALSE,199.703094,18.408203,0.3863821,0.8,1,0.8,0.8,0.8,no,55,25.2859859,25.2859859,high,1,female,30,no,yes,9160504
6334,2314,Hovercraft,FALSE,157.784546,3.881836,0.3863821,1,0.8,0.8,0.8,0.8,no,55,25.2859859,25.2859859,high,1,female,30,no,yes,9160504
6335,2314,WaterTaxi,TRUE,112.073105,2.55127,0.3863821,0.8,0.8,0.8,1,1,no,55,25.2859859,25.2859859,high,1,female,30,no,yes,9160504
6336,2315,Ferry,TRUE,47.009457,4.431152,0.3863821,0.6,0.4,0.2,0.4,0.8,no,55,25.2859859,25.2859859,high,1,female,30,no,yes,9160504
6337,2315,Helicopter,FALSE,199.703094,18.408203,0.3863821,0.8,1,0.8,0.8,0.8,no,55,25.2859859,25.2859859,high,1,female,30,no,yes,9160504
6338,2315,Hovercraft,FALSE,109.123077,3.881836,0.3863821,1,0.8,0.8,0.8,0.8,no,55,25.2859859,25.2859859,high,1,female,30,no,yes,9160504
6339,2315,WaterTaxi,FALSE,112.073105,2.55127,0.3863821,0.8,0.8,0.8,1,1,no,55,25.2859859,25.2859859,high,1,female,30,no,yes,9160504
6340,2316,Ferry,FALSE,47.009457,4.431152,0.3863821,0.6,0.4,0.2,0.4,0.8,no,55,25.2859859,25.2859859,high,1,female,30,no,yes,9160504
6341,2316,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,55,25.2859859,25.2859859,high,0,female,30,no,yes,9160504
6342,2316,Hovercraft,FALSE,109.123077,3.881836,0.3863821,1,0.8,0.8,0.8,0.8,no,55,25.2859859,25.2859859,high,1,female,30,no,yes,9160504
6343,2316,WaterTaxi,TRUE,112.073105,2.55127,0.3863821,0.8,0.8,0.8,1,1,no,55,25.2859859,25.2859859,high,1,female,30,no,yes,9160504
6344,2317,Ferry,FALSE,37.023827,4.431152,0.3863821,0.8,0.6,0.4,0.4,0.8,no,41,21.117054,21.117054,high,1,male,39,no,yes,9160505
6345,2317,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,41,21.117054,21.117054,high,0,male,39,no,yes,9160505
6346,2317,Hovercraft,FALSE,46.429363,3.881836,0.3863821,1,0.8,0.8,0.6,1,no,41,21.117054,21.117054,high,1,male,39,no,yes,9160505
6347,2317,WaterTaxi,TRUE,48.893017,2.55127,0.3863821,1,0.8,0.8,0.8,0.8,no,41,21.117054,21.117054,high,1,male,39,no,yes,9160505
6348,2318,Ferry,FALSE,37.023827,4.431152,0.3863821,0.8,0.6,0.4,0.4,0.8,no,41,21.117054,21.117054,high,1,male,39,no,yes,9160505
6349,2318,Helicopter,FALSE,77.372887,18.408203,0.3863821,0.8,0.8,0.8,1,1,no,41,21.117054,21.117054,high,1,male,39,no,yes,9160505
6350,2318,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,41,21.117054,21.117054,high,0,male,39,no,yes,9160505
6351,2318,WaterTaxi,TRUE,48.893017,2.55127,0.3863821,1,0.8,0.8,0.8,0.8,no,41,21.117054,21.117054,high,1,male,39,no,yes,9160505
6352,2319,Ferry,FALSE,43.666668,4.431152,0.3863821,0.6,0.4,0.2,0.4,0.8,no,39,25,25,high,1,female,41,yes,yes,9160506
6353,2319,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,39,25,25,high,0,female,41,yes,yes,9160506
6354,2319,Hovercraft,FALSE,51.666668,3.881836,0.3863821,1,0.8,0.8,0.8,0.8,no,39,25,25,high,1,female,41,yes,yes,9160506
6355,2319,WaterTaxi,TRUE,54.583332,2.55127,0.3863821,0.8,0.8,0.8,0.8,1,no,39,25,25,high,1,female,41,yes,yes,9160506
6356,2320,Ferry,FALSE,43.666668,4.431152,0.3863821,0.6,0.4,0.2,0.4,0.8,no,39,25,25,high,1,female,41,yes,yes,9160506
6357,2320,Helicopter,FALSE,85,18.408203,0.3863821,0.8,0.8,1,0.8,1,no,39,25,25,high,1,female,41,yes,yes,9160506
6358,2320,Hovercraft,FALSE,71.666664,3.881836,0.3863821,1,0.8,0.8,0.8,0.8,no,39,25,25,high,1,female,41,yes,yes,9160506
6359,2320,WaterTaxi,TRUE,54.583332,2.55127,0.3863821,0.8,0.8,0.8,0.8,1,no,39,25,25,high,1,female,41,yes,yes,9160506
6360,2321,Ferry,FALSE,43.666668,4.431152,0.3863821,0.6,0.4,0.2,0.4,0.8,no,39,25,25,high,1,female,41,yes,yes,9160506
6361,2321,Helicopter,FALSE,85,18.408203,0.3863821,0.8,0.8,1,0.8,1,no,39,25,25,high,1,female,41,yes,yes,9160506
6362,2321,Hovercraft,TRUE,51.666668,3.881836,0.3863821,1,0.8,0.8,0.8,0.8,no,39,25,25,high,1,female,41,yes,yes,9160506
6363,2321,WaterTaxi,FALSE,54.583332,2.55127,0.3863821,0.8,0.8,0.8,0.8,1,no,39,25,25,high,1,female,41,yes,yes,9160506
6364,2322,Ferry,FALSE,43.666668,4.431152,0.3863821,0.6,0.4,0.2,0.4,0.8,no,39,25,25,high,1,female,41,yes,yes,9160506
6365,2322,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,39,25,25,high,0,female,41,yes,yes,9160506
6366,2322,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,no,39,25,25,high,0,female,41,yes,yes,9160506
6367,2322,WaterTaxi,TRUE,54.583332,2.55127,0.3863821,0.8,0.8,0.8,0.8,1,no,39,25,25,high,1,female,41,yes,yes,9160506
6368,2323,Ferry,FALSE,50.113934,4.431152,0.3863821,0.8,0.6,0.4,0.4,0.6,no,52,28.8683605,28.8683605,high,2,female,33,no,yes,9160601
6369,2323,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,52,28.8683605,28.8683605,high,0,female,33,no,yes,9160601
6370,2323,Hovercraft,FALSE,53.471901,3.881836,0.3863821,1,1,1,0.8,1,no,52,28.8683605,28.8683605,high,2,female,33,no,yes,9160601
6371,2323,WaterTaxi,TRUE,56.839878,2.55127,0.3863821,1,0.8,1,1,1,no,52,28.8683605,28.8683605,high,2,female,33,no,yes,9160601
6372,2324,Ferry,FALSE,50.113934,4.431152,0.3863821,0.8,0.6,0.4,0.4,0.6,no,52,28.8683605,28.8683605,high,2,female,33,no,yes,9160601
6373,2324,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,52,28.8683605,28.8683605,high,0,female,33,no,yes,9160601
6374,2324,Hovercraft,FALSE,53.471901,3.881836,0.3863821,1,1,1,0.8,1,no,52,28.8683605,28.8683605,high,2,female,33,no,yes,9160601
6375,2324,WaterTaxi,TRUE,56.839878,2.55127,0.3863821,1,0.8,1,1,1,no,52,28.8683605,28.8683605,high,2,female,33,no,yes,9160601
6376,2325,Ferry,FALSE,122.498245,4.431152,0.3863821,0.8,0.6,0.6,0.6,1,no,25,0,70.6850052,high,6,male,60,yes,yes,9160602
6377,2325,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,no,25,0,70.6850052,high,0,male,60,yes,yes,9160602
6378,2325,Hovercraft,FALSE,126.784401,3.881836,0.3863821,0.8,1,1,0.6,1,no,25,0,70.6850052,high,6,male,60,yes,yes,9160602
6379,2325,WaterTaxi,TRUE,135.030991,2.55127,0.3863821,1,0.6,1,1,1,no,25,0,70.6850052,high,6,male,60,yes,yes,9160602
6380,2326,Ferry,FALSE,122.498245,4.431152,0.3863821,0.8,0.6,0.6,0.6,1,no,25,0,70.6850052,high,6,male,60,yes,yes,9160602
6381,2326,Helicopter,TRUE,201.733139,18.408203,0.3863821,0.4,0.4,0.6,0.8,0.6,no,25,0,70.6850052,high,6,male,60,yes,yes,9160602
6382,2326,Hovercraft,FALSE,173.683441,3.881836,0.3863821,0.8,1,1,0.6,1,no,25,0,70.6850052,high,6,male,60,yes,yes,9160602
6383,2326,WaterTaxi,FALSE,135.030991,2.55127,0.3863821,1,0.6,1,1,1,no,25,0,70.6850052,high,6,male,60,yes,yes,9160602
6384,2327,Ferry,FALSE,122.498245,4.431152,0.3863821,0.8,0.6,0.6,0.6,1,no,25,0,70.6850052,high,6,male,60,yes,yes,9160602
6385,2327,Helicopter,FALSE,201.733139,18.408203,0.3863821,0.4,0.4,0.6,0.8,0.6,no,25,0,70.6850052,high,6,male,60,yes,yes,9160602
6386,2327,Hovercraft,FALSE,173.683441,3.881836,0.3863821,0.8,1,1,0.6,1,no,25,0,70.6850052,high,6,male,60,yes,yes,9160602
6387,2327,WaterTaxi,TRUE,135.030991,2.55127,0.3863821,1,0.6,1,1,1,no,25,0,70.6850052,high,6,male,60,yes,yes,9160602
6388,2328,Ferry,FALSE,122.498245,4.431152,0.3863821,0.8,0.6,0.6,0.6,1,no,25,0,70.6850052,high,6,male,60,yes,yes,9160602
6389,2328,Helicopter,FALSE,201.733139,18.408203,0.3863821,0.4,0.4,0.6,0.8,0.6,no,25,0,70.6850052,high,6,male,60,yes,yes,9160602
6390,2328,Hovercraft,FALSE,126.784401,3.881836,0.3863821,0.8,1,1,0.6,1,no,25,0,70.6850052,high,6,male,60,yes,yes,9160602
6391,2328,WaterTaxi,TRUE,135.030991,2.55127,0.3863821,1,0.6,1,1,1,no,25,0,70.6850052,high,6,male,60,yes,yes,9160602
6392,2329,Ferry,FALSE,122.498245,4.431152,0.3863821,0.8,0.6,0.6,0.6,1,no,25,0,70.6850052,high,6,male,60,yes,yes,9160602
6393,2329,Helicopter,FALSE,201.733139,18.408203,0.3863821,0.4,0.4,0.6,0.8,0.6,no,25,0,70.6850052,high,6,male,60,yes,yes,9160602
6394,2329,Hovercraft,FALSE,126.784401,3.881836,0.3863821,0.8,1,1,0.6,1,no,25,0,70.6850052,high,6,male,60,yes,yes,9160602
6395,2329,WaterTaxi,TRUE,135.030991,2.55127,0.3863821,1,0.6,1,1,1,no,25,0,70.6850052,high,6,male,60,yes,yes,9160602
6396,2330,Ferry,FALSE,20.25495,4.431152,0.3863821,0.4,0.4,0.2,0.8,0.6,yes,43,9.3390274,9.3390274,high,3,male,42,yes,yes,9160603
6397,2330,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,43,9.3390274,9.3390274,high,0,male,42,yes,yes,9160603
6398,2330,Hovercraft,FALSE,98.156281,3.881836,0.3863821,1,1,1,0.6,1,yes,43,9.3390274,9.3390274,high,3,male,42,yes,yes,9160603
6399,2330,WaterTaxi,TRUE,99.245834,2.55127,0.3863821,1,0.8,1,0.8,1,yes,43,9.3390274,9.3390274,high,3,male,42,yes,yes,9160603
6400,2332,Ferry,TRUE,20.25495,4.431152,0.3863821,0.4,0.4,0.2,0.8,0.6,yes,43,9.3390274,9.3390274,high,3,male,42,yes,yes,9160603
6401,2332,Helicopter,FALSE,189.463943,18.408203,0.3863821,0.8,1,1,0.8,1,yes,43,9.3390274,9.3390274,high,3,male,42,yes,yes,9160603
6402,2332,Hovercraft,FALSE,145.055313,3.881836,0.3863821,1,1,1,0.6,1,yes,43,9.3390274,9.3390274,high,3,male,42,yes,yes,9160603
6403,2332,WaterTaxi,FALSE,99.245834,2.55127,0.3863821,1,0.8,1,0.8,1,yes,43,9.3390274,9.3390274,high,3,male,42,yes,yes,9160603
6404,2333,Ferry,FALSE,20.25495,4.431152,0.3863821,0.4,0.4,0.2,0.8,0.6,yes,43,9.3390274,9.3390274,high,3,male,42,yes,yes,9160603
6405,2333,Helicopter,FALSE,189.463943,18.408203,0.3863821,0.8,1,1,0.8,1,yes,43,9.3390274,9.3390274,high,3,male,42,yes,yes,9160603
6406,2333,Hovercraft,FALSE,0,0,0.3863821,0,0,0,0,0,yes,43,9.3390274,9.3390274,high,0,male,42,yes,yes,9160603
6407,2333,WaterTaxi,TRUE,99.245834,2.55127,0.3863821,1,0.8,1,0.8,1,yes,43,9.3390274,9.3390274,high,3,male,42,yes,yes,9160603
6408,2334,Ferry,TRUE,20.25495,4.431152,0.3863821,0.4,0.4,0.2,0.8,0.6,yes,43,9.3390274,9.3390274,high,3,male,42,yes,yes,9160603
6409,2334,Helicopter,FALSE,189.463943,18.408203,0.3863821,0.8,1,1,0.8,1,yes,43,9.3390274,9.3390274,high,3,male,42,yes,yes,9160603
6410,2334,Hovercraft,FALSE,98.156281,3.881836,0.3863821,1,1,1,0.6,1,yes,43,9.3390274,9.3390274,high,3,male,42,yes,yes,9160603
6411,2334,WaterTaxi,FALSE,99.245834,2.55127,0.3863821,1,0.8,1,0.8,1,yes,43,9.3390274,9.3390274,high,3,male,42,yes,yes,9160603
6412,2335,Ferry,FALSE,55.001202,4.431152,0.3863821,0.8,0.6,0.4,0.4,0.8,yes,48,0,31.3598614,high,4,male,37,yes,yes,9160604
6413,2335,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,48,0,31.3598614,high,0,male,37,yes,yes,9160604
6414,2335,Hovercraft,FALSE,69.32991,3.881836,0.3863821,1,1,1,0.6,1,yes,48,0,31.3598614,high,4,male,37,yes,yes,9160604
6415,2335,WaterTaxi,TRUE,72.988564,2.55127,0.3863821,1,1,1,0.8,1,yes,48,0,31.3598614,high,4,male,37,yes,yes,9160604
6416,2336,Ferry,TRUE,55.001202,4.431152,0.3863821,0.8,0.6,0.4,0.4,0.8,yes,48,0,31.3598614,high,4,male,37,yes,yes,9160604
6417,2336,Helicopter,FALSE,115.66259,18.408203,0.3863821,1,1,1,0.8,1,yes,48,0,31.3598614,high,4,male,37,yes,yes,9160604
6418,2336,Hovercraft,FALSE,69.32991,3.881836,0.3863821,1,1,1,0.6,1,yes,48,0,31.3598614,high,4,male,37,yes,yes,9160604
6419,2336,WaterTaxi,FALSE,72.988564,2.55127,0.3863821,1,1,1,0.8,1,yes,48,0,31.3598614,high,4,male,37,yes,yes,9160604
6420,2337,Ferry,FALSE,83.222557,4.431152,0.3863821,0.8,0.8,0.6,0.6,1,yes,48,48.4936867,48.4936867,high,1,male,37,yes,yes,9160606
6421,2337,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,48,48.4936867,48.4936867,high,0,male,37,yes,yes,9160606
6422,2337,Hovercraft,FALSE,70.625282,3.881836,0.3863821,1,1,1,0.6,1,yes,48,48.4936867,48.4936867,high,1,male,37,yes,yes,9160606
6423,2337,WaterTaxi,TRUE,76.282883,2.55127,0.3863821,1,1,1,1,0.8,yes,48,48.4936867,48.4936867,high,1,male,37,yes,yes,9160606
6424,2340,Ferry,FALSE,83.222557,4.431152,0.3863821,0.8,0.8,0.6,0.6,1,yes,48,48.4936867,48.4936867,high,1,male,37,yes,yes,9160606
6425,2340,Helicopter,FALSE,105.68853,18.408203,0.3863821,1,1,1,0.8,1,yes,48,48.4936867,48.4936867,high,1,male,37,yes,yes,9160606
6426,2340,Hovercraft,FALSE,70.625282,3.881836,0.3863821,1,1,1,0.6,1,yes,48,48.4936867,48.4936867,high,1,male,37,yes,yes,9160606
6427,2340,WaterTaxi,TRUE,76.282883,2.55127,0.3863821,1,1,1,1,0.8,yes,48,48.4936867,48.4936867,high,1,male,37,yes,yes,9160606
6428,2341,Ferry,FALSE,83.222557,4.431152,0.3863821,0.8,0.8,0.6,0.6,1,yes,48,48.4936867,48.4936867,high,1,male,37,yes,yes,9160606
6429,2341,Helicopter,FALSE,105.68853,18.408203,0.3863821,1,1,1,0.8,1,yes,48,48.4936867,48.4936867,high,1,male,37,yes,yes,9160606
6430,2341,Hovercraft,FALSE,70.625282,3.881836,0.3863821,1,1,1,0.6,1,yes,48,48.4936867,48.4936867,high,1,male,37,yes,yes,9160606
6431,2341,WaterTaxi,TRUE,76.282883,2.55127,0.3863821,1,1,1,1,0.8,yes,48,48.4936867,48.4936867,high,1,male,37,yes,yes,9160606
6432,2342,Ferry,TRUE,137.71907,4.431152,1.4678842,0.6,0.6,0.6,0.8,0.8,yes,49,80.5390396,80.5390396,high,8,male,36,yes,no,9160701
6433,2342,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,49,80.5390396,80.5390396,high,0,male,36,yes,no,9160701
6434,2342,Hovercraft,FALSE,107.331696,3.881836,1.4678842,0.8,0.8,0.8,0.8,0.8,yes,49,80.5390396,80.5390396,high,8,male,36,yes,no,9160701
6435,2342,WaterTaxi,FALSE,116.727913,2.55127,1.4678842,0.6,0.8,0.8,0.8,0.8,yes,49,80.5390396,80.5390396,high,8,male,36,yes,no,9160701
6436,2343,Ferry,FALSE,137.71907,4.431152,1.4678842,0.6,0.6,0.6,0.8,0.8,yes,49,80.5390396,80.5390396,high,8,male,36,yes,no,9160701
6437,2343,Helicopter,FALSE,138.164719,18.408203,1.4678842,0.8,0.8,0.8,0.8,0.8,yes,49,80.5390396,80.5390396,high,8,male,36,yes,no,9160701
6438,2343,Hovercraft,FALSE,0,0,1.4678842,0,0,0,0,0,yes,49,80.5390396,80.5390396,high,0,male,36,yes,no,9160701
6439,2343,WaterTaxi,TRUE,116.727913,2.55127,1.4678842,0.6,0.8,0.8,0.8,0.8,yes,49,80.5390396,80.5390396,high,8,male,36,yes,no,9160701
6440,2344,Ferry,FALSE,137.71907,4.431152,1.4678842,0.6,0.6,0.6,0.8,0.8,yes,49,80.5390396,80.5390396,high,8,male,36,yes,no,9160701
6441,2344,Helicopter,FALSE,138.164719,18.408203,1.4678842,0.8,0.8,0.8,0.8,0.8,yes,49,80.5390396,80.5390396,high,8,male,36,yes,no,9160701
6442,2344,Hovercraft,FALSE,0,0,1.4678842,0,0,0,0,0,yes,49,80.5390396,80.5390396,high,0,male,36,yes,no,9160701
6443,2344,WaterTaxi,TRUE,116.727913,2.55127,1.4678842,0.6,0.8,0.8,0.8,0.8,yes,49,80.5390396,80.5390396,high,8,male,36,yes,no,9160701
6444,2345,Ferry,FALSE,137.71907,4.431152,1.4678842,0.6,0.6,0.6,0.8,0.8,yes,49,80.5390396,80.5390396,high,8,male,36,yes,no,9160701
6445,2345,Helicopter,FALSE,0,0,1.4678842,0,0,0,0,0,yes,49,80.5390396,80.5390396,high,0,male,36,yes,no,9160701
6446,2345,Hovercraft,FALSE,107.331696,3.881836,1.4678842,0.8,0.8,0.8,0.8,0.8,yes,49,80.5390396,80.5390396,high,8,male,36,yes,no,9160701
6447,2345,WaterTaxi,TRUE,116.727913,2.55127,1.4678842,0.6,0.8,0.8,0.8,0.8,yes,49,80.5390396,80.5390396,high,8,male,36,yes,no,9160701
6448,2346,Ferry,TRUE,137.71907,4.431152,1.4678842,0.6,0.6,0.6,0.8,0.8,yes,49,80.5390396,80.5390396,high,8,male,36,yes,no,9160701
6449,2346,Helicopter,FALSE,155.601425,18.408203,1.4678842,0.8,0.8,0.8,0.8,0.8,yes,49,80.5390396,80.5390396,high,8,male,36,yes,no,9160701
6450,2346,Hovercraft,FALSE,142.205093,3.881836,1.4678842,0.8,0.8,0.8,0.8,0.8,yes,49,80.5390396,80.5390396,high,8,male,36,yes,no,9160701
6451,2346,WaterTaxi,FALSE,116.727913,2.55127,1.4678842,0.6,0.8,0.8,0.8,0.8,yes,49,80.5390396,80.5390396,high,8,male,36,yes,no,9160701
6452,2347,Ferry,FALSE,134.398621,4.431152,0.3863821,0.8,0.4,0.4,0.4,0.6,yes,37,77.8252335,77.8252335,high,10,male,48,yes,yes,9160702
6453,2347,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,37,77.8252335,77.8252335,high,0,male,48,yes,yes,9160702
6454,2347,Hovercraft,FALSE,130.116516,3.881836,0.3863821,0.8,0.8,0.8,0.8,0.8,yes,37,77.8252335,77.8252335,high,10,male,48,yes,yes,9160702
6455,2347,WaterTaxi,TRUE,139.196121,2.55127,0.3863821,0.8,0.8,0.8,0.8,0.8,yes,37,77.8252335,77.8252335,high,10,male,48,yes,yes,9160702
6456,2348,Ferry,FALSE,134.398621,4.431152,0.3863821,0.8,0.4,0.4,0.4,0.6,yes,37,77.8252335,77.8252335,high,10,male,48,yes,yes,9160702
6457,2348,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,37,77.8252335,77.8252335,high,0,male,48,yes,yes,9160702
6458,2348,Hovercraft,FALSE,177.015549,3.881836,0.3863821,0.8,0.8,0.8,0.8,0.8,yes,37,77.8252335,77.8252335,high,10,male,48,yes,yes,9160702
6459,2348,WaterTaxi,TRUE,139.196121,2.55127,0.3863821,0.8,0.8,0.8,0.8,0.8,yes,37,77.8252335,77.8252335,high,10,male,48,yes,yes,9160702
6460,2349,Ferry,FALSE,134.398621,4.431152,0.3863821,0.8,0.4,0.4,0.4,0.6,yes,37,77.8252335,77.8252335,high,10,male,48,yes,yes,9160702
6461,2349,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,37,77.8252335,77.8252335,high,0,male,48,yes,yes,9160702
6462,2349,Hovercraft,FALSE,177.015549,3.881836,0.3863821,0.8,0.8,0.8,0.8,0.8,yes,37,77.8252335,77.8252335,high,10,male,48,yes,yes,9160702
6463,2349,WaterTaxi,TRUE,139.196121,2.55127,0.3863821,0.8,0.8,0.8,0.8,0.8,yes,37,77.8252335,77.8252335,high,10,male,48,yes,yes,9160702
6464,2350,Ferry,FALSE,134.398621,4.431152,0.3863821,0.8,0.4,0.4,0.4,0.6,yes,37,77.8252335,77.8252335,high,10,male,48,yes,yes,9160702
6465,2350,Helicopter,FALSE,0,0,0.3863821,0,0,0,0,0,yes,37,77.8252335,77.8252335,high,0,male,48,yes,yes,9160702
6466,2350,Hovercraft,FALSE,130.116516,3.881836,0.3863821,0.8,0.8,0.8,0.8,0.8,yes,37,77.8252335,77.8252335,high,10,male,48,yes,yes,9160702
